,Unnamed: 0,ResponseId,ConvertedCompYearly,C++,HTML/CSS,JavaScript,Objective-C,PHP,Swift,Python,Assembly,C,R,Rust,TypeScript,Bash/Shell,SQL,C#,Java,Node.js,PowerShell,Ruby,Perl,Matlab,Kotlin,Julia,Haskell,Delphi,Go,Scala,Dart,VBA,Groovy,Clojure,APL,LISP,F#,Elixir,Erlang,Crystal,COBOL,PostgreSQL,SQLite,Elasticsearch,Redis,MySQL,Microsoft SQL Server,Oracle,MongoDB,MariaDB,DynamoDB,Couchbase,Firebase,Cassandra,IBM DB2,Laravel,Symfony,Angular,Flask,Vue.js,jQuery,Express,React.js,Angular.js,Ruby on Rails,Django,FastAPI,ASP.NET Core ,Spring,Svelte,ASP.NET,Gatsby,Drupal,Heroku,Microsoft Azure,AWS,Google Cloud Platform,DigitalOcean,Oracle Cloud Infrastructure,IBM Cloud or Watson
Go,-0.029295200807520003,-0.029295200807520003,0.16573028184396976,0.0644293074558044,-0.0014781403683866569,0.02421623325538454,0.04424458901460505,0.014256236325695526,0.029535125295258344,0.13446576434201235,0.05337413563978664,0.1145302774234575,-0.008940084951881345,0.1954165295952045,0.07753162790550833,0.16086183223337006,0.010339879500034139,-0.08920035830212857,0.07189636556150558,0.09355021436673966,0.007326278752356905,0.11270165121076843,0.06550265399271783,-0.008117617982365826,0.03734661881023478,0.0026608561128511152,0.0754116001987652,-0.0032766667304605806,1.0,0.04283268377858866,0.044519801461718654,-0.05012846067154556,0.07158949642365743,0.0033644463693473545,-0.004309693746232542,0.0588993081840851,0.029498480642617318,0.07464651872368203,0.06063274119181016,0.041749126082657254,0.019002734995475664,0.15373779819427363,0.07824444845582956,0.14793563126945108,0.16492345833239144,0.0697635755686842,-0.11192599518355863,-0.02993699323950418,0.07890835459414035,0.08119649064459036,0.13331526614240094,0.09178698723297637,0.020341659447882972,0.08461082572638585,-0.005970648574935452,0.02429507969481103,0.012716956046444048,-0.02240380321454874,0.12912215875677027,0.05856358595213343,-0.03734316658328237,0.055951876969968374,0.06965022043315035,0.004348073757333294,0.06587867999412862,0.05238485541027065,0.08185293411091901,-0.08158267507268427,0.033198113098179445,0.0811964090284681,-0.09733866417954051,0.058009468260477856,0.021778097593801723,0.0251935250494181,0.011133622409120287,0.1598354423985723,0.15721801534260116,0.12172140294474214,0.014782277024743136,0.029498480642617304
Scala,0.012726913369689589,0.012726913369689589,0.10372530990764546,-0.004225206839349958,-0.028025074930429078,-0.01922433192506024,0.008569808275810603,-0.03503058216891575,-0.0059848668930691535,0.06265873892560443,0.02210242474001157,0.009165470659677571,0.050578225578081205,0.053384407822171444,0.02393599004853435,0.057267242013650965,0.029898101379292243,-0.06011412471972927,0.1308482180192242,0.014009588973283511,-0.012090256709684302,0.02040336500442679,0.013845141527682335,0.004092492283965406,0.03923703831434854,0.032916428803557274,0.07729306082385914,0.0007486891099943338,0.04283268377858866,1.0,0.0038811342608894954,-0.006408564288962585,0.06883501524766567,0.06624034426065181,0.012550504878406964,0.0586135263399958,0.016461236893384513,0.02470851684178869,0.03616067160939969,-0.007733378982018767,0.026533005265294788,0.0749587879905149,0.024035563962852308,0.06024684799149298,0.04460282262851002,0.046226411299573195,-0.03742041643636015,0.028793986313664272,0.03973610074746209,-0.0070580392969616604,0.09476494799177183,0.029684577693250745,-0.014325822976063721,0.12456709763081603,0.0251788412062994,-0.021860512554368765,-0.012355454428038084,0.010693964957212244,0.03353000770709568,-0.005460629245012412,-0.02331087014178893,0.002146566256521271,0.020597950756953996,-0.004437119720129643,-0.005798944093602786,0.006369070777680455,0.030649920615085577,-0.047207565953117286,0.06382610975376654,0.025043179228808988,-0.04417167744938922,0.007015116995646557,0.001151483711236585,0.004786852187898604,0.01222387376232215,0.0771892918568568,0.04159643632362382,0.013843886256847212,-0.005091678700745929,0.027331520518166254
Dart,-0.0053912475984092606,-0.0053912475984092606,-0.020158460717007606,0.016229492228535872,0.034652409484578865,0.04867199944301305,0.07144499340267703,0.02050339192267398,0.10789778252385239,0.018050769874982574,0.016508551597552473,0.03187970579665315,-0.001017395191380716,0.025029980953916207,0.059627476984367885,0.014104534294922713,0.011025039059507007,0.027233777391551747,0.055510884403083355,0.06833744438912163,-0.0008765132170001447,0.02033006627944854,-0.010972612436793512,0.012697811927434435,0.10476057865000192,0.012384239916124022,0.015560076345376568,0.016079793931178334,0.044519801461718654,0.0038811342608894954,1.0,-0.0016937391036231648,-0.004400466380146228,0.007425339581025379,0.019397973950119114,0.009985164571278137,0.015529870884685158,0.01706931118240517,0.006909557210624437,0.015282411694943923,0.0019467038894605694,0.013725419222988455,0.0640456321003638,0.009109924938481152,0.0354333710589428,0.021940028055616036,-0.004831919574776372,-0.015876551486369263,0.0594261943650494,0.016285324775959516,0.01400357920194378,0.02405461415833685,0.18968643914817168,0.0030624183857208293,0.001914822981993065,0.054709257344977315,0.04452255237605411,0.0463180361128117,0.000785199054994475,0.03383312254392596,0.019595298565705094,0.051332215460583655,0.03331273443888336,0.009779214632652066,0.012945572458360451,0.018991590950679815,0.024825481562227303,0.029448314223203518,0.00577324275735166,0.05735253460579641,0.014321291635332153,0.019122058180491713,0.017920286627930118,0.0546375502580762,0.020979256798545353,0.016368053461387495,0.07956040445262823,0.039520689583605696,0.0010968926755903772,0.015529870884685175
VBA,-0.016216228804589318,-0.016216228804589318,-0.08162594892086186,0.023589404381891763,0.03880289444885103,0.0014639467075975648,0.006213026127511444,0.05173601988244626,-0.009047299532884244,0.01251716559742872,0.04057832571673403,0.019388504866201865,0.04669695666565701,-0.03646062567014068,-0.026866417756387116,-0.005747604505475743,0.11494196204664296,0.15584699592996418,-0.0019095917657889869,-0.026041165540896367,0.1768465635148615,-0.04841245452221933,0.025768722875365524,0.04612871756654072,-0.03339360697517529,-0.0012307537223152944,-0.0070182567914347516,0.03890668034740839,-0.05012846067154556,-0.006408564288962585,-0.0016937391036231648,1.0,-0.010542185061854252,-0.027702835824986158,0.014860666266556523,0.017022994079874752,0.056627596400835735,-0.03277033682985326,-0.00901542928734724,0.04236108883300022,0.0787210696298062,-0.05685949985647773,0.05831500718179513,-0.02850108159297433,-0.04478880362555147,0.042393434249138114,0.21155683574069326,0.0928498418782687,-0.0020407594486285736,0.011059402096961029,-0.024929900229877868,0.010227352247264683,-0.0001562554889022641,-0.000753255453535694,0.08823465246331319,0.006844838169675786,0.021835117953455642,0.02277394888074474,-0.01847188567414299,-0.004997456949227852,0.08158812964879793,-0.020369405209817525,-0.06087552890864231,0.03357648824312327,-0.04581670241871132,0.006477442116575877,0.005177091441440901,0.10045299040979094,-0.016551753055886475,0.0011518895399235752,0.1670958848075472,-0.01311519394831066,0.03601512732423429,-0.023480686706807634,0.0766819360952006,-0.07432260690673216,-0.006062166233892996,-0.03470986000258952,0.01934391139775552,0.0037400331670896353
Groovy,-0.0031442332172968435,-0.0031442332172968435,0.0695921995611514,0.00881520046383474,-0.0030888901610659604,0.013952928106619106,0.01327034168603152,-0.020271733522260218,0.01725145794254746,0.06261497386107832,0.017296233364875964,0.016145414621403658,-0.002300316407649377,0.0037157180162601636,0.026536271834806873,0.11241020839801398,0.02783354547181174,-0.04014061682502168,0.21926325837444985,0.05689539945453044,0.03114636464401864,0.012974874593337463,0.030039733752243537,-0.003082899026518023,0.1240964860451586,-0.010208493303239221,0.021557840364130425,-0.0017983260631165298,0.07158949642365743,0.06883501524766567,-0.004400466380146228,-0.010542185061854252,1.0,0.005300905263931653,0.02475269610819186,0.0060772602773709545,0.008998150477175703,-0.0023846216613430853,0.016726808659327463,-0.0002537613326483737,0.03262686023011127,0.052048846723315945,0.026566482435392554,0.08475333584880072,0.05998802620693319,0.0295284038976041,-0.005511943423834495,0.051755036955201596,0.042267914461008964,0.011604150276797504,0.08297911683514887,0.034152615497421886,0.00557313266917573,0.08721199646893397,0.03256328640829136,-0.023222885955819183,0.0016485461964806233,0.03147326375303899,0.036896243754399524,-0.020854774732812338,0.011618462140943852,0.01513581471693189,0.016392877894438374,0.0341823143126742,-0.01691037766770158,0.0028383220110122713,0.012861234971796498,-0.03932738310784619,0.2116719765026652,0.0056788190441754705,-0.044288196106719815,0.009801779487502901,0.006428709455109315,-0.013506121721213312,-0.0022843508826576055,0.06628917022484934,0.03054001568667886,-0.016861059880508254,0.02021939867896376,0.01792829981716003
Clojure,0.12154826087148023,0.12154826087148023,0.08780584536366984,-0.04461692797881048,-0.051002666802630464,-0.035674801792403926,0.0005445862091344228,-0.02756018934792528,-0.009851814333133061,-0.019615365968746044,-0.009241297819200443,-0.025549430634227353,-0.0008419063012807424,0.028978454776001365,-0.023356380814496192,0.030630712080919525,-0.025123736763405194,-0.09500862517924662,0.042237906245894866,-0.020068339671992487,-0.04632160590733686,0.018218340669345866,-0.00639254236523164,-0.015906836603139175,0.004413975607944367,0.014545962163243907,0.04694626759527092,-0.0060509154143634425,0.0033644463693473545,0.06624034426065181,0.007425339581025379,-0.027702835824986158,0.005300905263931653,1.0,0.045778683477109706,0.2013328995621377,0.047826474205540696,0.03416113972313241,0.053319317956692036,-0.0005558650625435858,-0.0027027859866434493,0.10318402558413713,0.009053587712562415,0.06084207716188601,0.01887549646577483,-0.032740000430119535,-0.0728934050084479,-0.008588495679958947,-0.0029337043137891146,-0.008663000698372393,0.05840193585351325,0.0065454915608510345,-0.008520382147172215,0.06361876778274946,-0.008624578259483972,-0.01001851856534959,-0.007712385955350015,-0.040148670129733326,-0.005623335447491912,-0.0329995457890289,-0.05484461063971113,-0.029405248260048093,0.08779470462256467,-0.02779447662983763,0.0007845812573656546,-0.0020055386640874927,-0.0022670827569510037,-0.0682411108186409,0.00441332623982614,0.015373186430314935,-0.06448619420812081,-0.0006353017924396443,-0.016208741951809866,0.027571073466660215,-0.059800710940989585,0.08721862583117451,0.02246776407441255,0.038639839199649605,0.020035474413781812,0.004921140839844751
APL,-0.017474373856053688,-0.017474373856053688,0.03870054136828224,0.006101356172582393,-0.018768573346120556,-0.01717564255184668,0.022964315533897637,-0.011123460075469783,0.020955497986693,0.018478086479575086,0.021058585095387283,0.017808177805142135,0.024583731401349476,0.017892663467144562,-0.004112456164623464,0.011648519105737146,-0.004955587298790725,-0.012960162119811722,0.000536694564319597,-0.016466524490315475,-0.008677157683478631,0.020720147345782418,0.01877109388663033,0.027090339344239944,0.009437062152405166,0.049336657965839886,0.0839415809241573,0.034447297971550495,-0.004309693746232542,0.012550504878406964,0.019397973950119114,0.014860666266556523,0.02475269610819186,0.045778683477109706,1.0,0.11524187027088431,0.04469596354965178,0.023926470018903755,0.013446475222153765,0.043135667587952745,0.026660902082761506,0.003322757414174724,0.0025256419682306123,0.004364550433027206,0.012319054612535043,-0.009342310362435125,-0.007078871815517437,0.003785790748747145,0.03267085029684166,0.020618706346097103,0.010907359971072063,0.011255450984593914,-0.0011581761164511065,0.05809441016427595,0.030282530681236805,0.008441132324199454,0.02559294552560003,-0.004082276276130572,0.010381466117887763,0.0010934699630276176,-0.00018096156989780477,0.0033986360131359116,-0.0031461143236966166,0.010129386862422388,0.01366586401003331,0.018920563153121742,0.02881496249170637,-0.006613296984112776,0.0016618183737499407,0.019030496286525273,-0.008501861863370295,0.009774784681542917,0.017732342764344985,0.0031747616146856703,0.0036407723582915132,0.013139937004883787,0.014704564952470116,0.009704640021419658,0.014829620416243626,0.02757893145005526
LISP,0.026630668660370074,0.026630668660370074,0.014502469835550461,0.036635900676511214,-0.002844776271591858,-0.007716029389122024,0.02769403628905515,-0.014192302160253968,0.01571969260463992,0.04440194830747238,0.08365423872510593,0.08237354167070396,0.04572549634185484,0.06454671492886091,-0.0004751049923875668,0.07051626974875012,0.001168289766649946,-0.03294052574672505,0.035049028348552586,0.017943926009459998,-0.012715646176978913,0.04202014087182205,0.05484586336493417,0.024501897548434737,0.020259633511974764,0.048771549202695434,0.1257565605069099,0.012343213040249343,0.0588993081840851,0.0586135263399958,0.009985164571278137,0.017022994079874752,0.0060772602773709545,0.2013328995621377,0.11524187027088431,1.0,0.05017725124359904,0.04400377224017721,0.060522450155456785,0.0092868581587594,0.017204288064976536,0.05263945681818075,0.05735292281921127,0.015906470467192037,0.02547716845511042,0.005708222332661524,-0.03302251916602963,0.013186868142511252,0.020950816481269507,0.03695739162477609,0.005305629685866902,0.007470866554472956,0.0034608831712000356,0.025271218303781193,-0.009762385754061152,-0.01042147913634431,-0.009613098365462279,-0.021407792213927836,0.0413603071560711,-0.012766411127696147,-0.005864292631701651,0.020610875960915456,0.012664937388014963,-0.006245247536973825,0.01925126634493269,0.027346138899453386,0.005455437108146771,-0.026934944844304417,-0.0006901209645416206,0.03881195849763581,-0.03547948571571398,0.00044152695283989593,-0.014966580701620338,0.030551605615570198,0.0002218373615069307,0.014579911823983086,0.01872748438519463,0.05004375772855292,0.030466199439277124,0.020866843812342228
F#,-0.0244999513328333,-0.0244999513328333,0.04139849445515387,0.034227998784970015,0.0051697132618464215,0.014013992286290123,0.015151245363637964,-0.01487591399919467,0.02066423755040367,0.003244985585588101,0.032911015971363956,0.015607073477381852,0.013233589263995687,0.04075182395186362,0.047526305896220804,0.009008249596068744,0.029864165603577547,0.12907736716424018,-0.008288808454473372,0.02402203555733822,0.07899301908397455,-0.010767909326609816,0.014169657183849152,0.014887848803095627,0.0033913333082722587,0.048847469836688306,0.06422330655801001,0.026350010469239057,0.029498480642617318,0.016461236893384513,0.015529870884685158,0.056627596400835735,0.008998150477175703,0.047826474205540696,0.04469596354965178,0.05017725124359904,1.0,0.038201804142948326,0.04295876294592264,0.02429918067426678,0.0501909888359677,0.039965611557156576,0.057564991850298716,0.027575754212645326,0.0013427879216123674,-0.005500999371547105,0.07827706835944571,0.0036674336727111198,0.009084767196760761,0.0039935302100054405,-0.0012344380338615132,0.011741297058720117,0.005244728294317575,0.032762966298823505,0.012462107497435657,-0.019869023124353173,0.000760304361150283,0.04811001425970195,-0.002127132514587596,0.019852402960391986,0.008440844841271156,0.017349028450863238,0.039833223590036854,0.04901134375340408,-0.012261977903142927,0.00860243494201325,0.010912157856937978,0.145578205782369,-0.013472360891024495,0.04120122119460909,0.07450579191261328,0.011395363676095793,-0.005784758470663237,0.0017429770551412177,0.09432685443022842,-0.0023144096161037105,0.010300949001120092,0.011342343683233133,0.007715829637852326,0.0022748419332859478
Elixir,0.011923558116996294,0.011923558116996294,0.04778203606196598,-0.022715898625385506,0.009122795054692786,0.043427168861765765,0.0297825185880127,-0.00023746349633316818,0.04908454202512492,-0.01246063054274458,0.03226101585284622,0.007331801581110467,-0.020407363107984543,0.08479379878038015,0.021280334657253513,0.0247883863657013,0.008189724903123316,-0.06011412471972929,-0.030384676472396045,0.035278822147615706,-0.037823403915681335,0.15411421842387177,0.013845141527682354,-0.015260375803204147,0.026384468724915143,0.02704389695363999,0.05309630306391506,0.007116111731183994,0.07464651872368203,0.02470851684178869,0.01706931118240517,-0.03277033682985326,-0.0023846216613430853,0.03416113972313241,0.023926470018903755,0.04400377224017721,0.038201804142948326,1.0,0.45953076026114337,0.07585484916539567,0.0072429509610463525,0.1619569421413495,0.022526603274811707,0.054913982548802365,0.09908322650782903,0.013719555499129238,-0.052570388849040035,-0.027326434175628467,0.00944758874456448,0.04532236337063649,0.011422138095945363,0.029684577693250776,0.011927406212002797,0.03983467568087718,-0.012079019893053993,0.016435588889576885,0.0031685407003336015,-0.023152254099284498,0.0236980326356972,0.024209841797251528,-0.027709054599134864,0.04065226446289138,0.06732517109348594,-0.008861358119053009,0.14828461987642533,0.008653790069264186,0.006559811379992616,-0.045583156224461324,-0.017343885163796344,0.06420878177053661,-0.04417167744938923,0.02363182648400806,0.005348524340356031,0.093496729556165,-0.009598653832078327,0.07973671792049515,0.058006700525587124,0.10713765422111111,0.007858674702176657,0.016461236893384606
Erlang,0.012805850965560958,0.012805850965560958,0.047483882660615304,0.014867697010429011,0.00821525254416933,0.01657369410134814,0.022533539297522758,0.010543548138091012,0.030469530743760246,-0.0008493459936982994,0.06584818197092791,0.0480698434622854,0.011484007320958911,0.0588843278682521,-0.012597945005636366,0.029489196869748293,-0.006005943504630793,-0.01909766487311907,-0.0007131936725127032,0.02165091807221787,-0.008615963995732792,0.09630859467352705,0.027474164834414894,0.002012902766339765,0.029017035982660703,0.03839092665714143,0.06818429190030256,0.00024223819741601188,0.06063274119181016,0.03616067160939969,0.006909557210624437,-0.00901542928734724,0.016726808659327463,0.053319317956692036,0.013446475222153765,0.060522450155456785,0.04295876294592264,0.45953076026114337,1.0,0.055705981448557235,0.02582631951184745,0.09537970488722869,0.03483651109941017,0.03737999297335562,0.05854800454453877,0.01417868210622976,-0.020830290507964793,-0.005863590828703318,0.026440275764010673,0.03928900204760147,0.009185045379559935,0.035683295818341856,0.002179569415836794,0.06305823706604416,-0.0024348031195816555,0.005317731182322308,0.030868896168772007,-0.010091754218134933,0.014984100036171953,0.024542870386598477,-0.00345101102535073,0.03215225933135543,0.03907222264625357,-0.003081809681509668,0.07037793782575631,0.01082047350145235,0.01024153966122872,-0.02024070415535859,-0.012833807109794093,0.05087078979372515,-0.017034454456061908,0.013022404990844323,0.012254638588012682,0.0686398534427197,-0.00484727526799617,0.04541521324198277,0.04220966279485339,0.0500871040103109,0.022602699649306952,0.024494104055516167
Crystal,0.0082919609836192,0.0082919609836192,0.003357312593260116,0.007401956944820732,0.026360219557025544,0.012149680419384103,0.014061279439275319,0.016026569583176838,0.025702774288089085,-0.011065580500619255,0.019184017221096222,0.023871830744138456,0.018281843300432837,0.03043167838613186,0.0015008326682307495,0.027072791817439684,0.023444816794567197,0.0048556175119998,-0.011094565501151454,0.00461468190984527,0.005905699397722705,0.10447683179225689,0.009629174258423518,0.01018130067817544,-0.0006872996599257944,0.015469460811446156,-0.001095571857598286,0.018285114720255305,0.041749126082657254,-0.007733378982018767,0.015282411694943923,0.04236108883300022,-0.0002537613326483737,-0.0005558650625435858,0.043135667587952745,0.0092868581587594,0.02429918067426678,0.07585484916539567,0.055705981448557235,1.0,0.05528781395178832,0.04596795357066865,0.029984614452299885,0.03180180054347118,0.04955519330525038,0.02371276518646333,0.010366542198791255,0.03048247712813901,0.011049306900441919,0.019969825788451124,0.015349682720270303,0.049410975487040626,0.010811278426495697,-0.004040084384502888,0.021564219477213674,0.01604346021924569,0.03302216355475725,0.01166500138967323,-0.006114697873097791,0.005544531175376109,0.019003891569379462,-0.003176500322619546,0.005803622986063457,0.02453126454544899,0.11143096236824024,0.008009851358378802,0.028526544262276358,0.007146769164265847,-0.014353329598295826,0.04233407561186179,0.024336205232663145,0.01818672669548684,0.022236321093454976,0.061568342483539394,-0.006770163382573277,0.026447510656437023,0.04971802466913241,0.06671753681651013,0.04612637837785083,0.02429918067426673
COBOL,0.024221346103349164,0.024221346103349164,-0.018936811852826165,0.05497482293824308,0.028041388743598412,0.027383511505957678,0.025433364243357404,0.03191813388150979,0.03524988430302041,0.0011805462789680047,0.10462835635294594,0.056527104819210486,0.056108780705143975,-0.002618251488276419,0.00033509310955693586,0.015490467211135641,0.026539610446047586,0.03790278058409208,0.056740774271177845,0.011231935445497068,0.03932295290493939,-0.004858199301754084,0.07209742674226108,0.04048103740536095,0.00991880373053969,0.008421430782503415,0.01698343780183855,0.07832660295667462,0.019002734995475664,0.026533005265294788,0.0019467038894605694,0.0787210696298062,0.03262686023011127,-0.0027027859866434493,0.026660902082761506,0.017204288064976536,0.0501909888359677,0.0072429509610463525,0.02582631951184745,0.05528781395178832,1.0,0.011848752621837282,0.05233936803661916,0.02430965964786334,0.008342300801266475,0.04050352496894986,0.04404467968318657,0.06333995964622248,0.05061664735528617,0.03913459119268408,0.013069989663840475,0.09738678410976309,0.019115930839552913,0.046384390274547715,0.15537832230366816,0.02883693556327012,0.03318410607750516,0.024227892339359194,0.04395044630219718,0.018267893906957506,0.03991072464070868,0.022874129968217524,0.022893335884662518,0.049933359299647255,0.021896681023962333,0.022561613415739777,0.021393239183299037,0.033085583493679606,0.040868790627373995,0.024963497651987035,0.05348127161590979,0.00457103116833858,0.05696192849280735,0.011105272214188782,0.03870595257019877,0.011873351179922715,0.034266032296531385,0.011645785047266537,0.04529947070662197,0.03567844090483217
PostgreSQL,0.003346883930553688,0.003346883930553688,0.07923328967146225,-0.054811066592978464,0.07065256282824026,0.13724116256041208,0.004491252704088526,0.002212614138690893,0.019029988643840975,0.14120110734616328,-0.009316192135918028,-0.022437886074897457,0.03252860716954455,0.09722374355723792,0.09967615677314473,0.14607728686978255,0.12484571208127342,-0.16530383503494858,0.06198811428771844,0.15301836768778104,-0.07026677574249673,0.27528202725390966,0.027901351811236638,-0.030733658406559724,0.02796293164075044,0.001366836530307694,0.06135658771183858,-0.04110806118319692,0.15373779819427363,0.0749587879905149,0.013725419222988455,-0.05685949985647773,0.052048846723315945,0.10318402558413713,0.003322757414174724,0.05263945681818075,0.039965611557156576,0.1619569421413495,0.09537970488722869,0.04596795357066865,0.011848752621837282,1.0,0.1463060238803481,0.16946586268055105,0.31036344620145456,0.06373979485260392,-0.12870686210366872,-0.024247111548404164,0.10336855461476795,0.05544145716867172,0.1392860780324153,0.013431042460437394,0.03475301474646737,0.06044914532948009,-0.007891905425439445,0.020839669398662185,0.013507194364609317,0.0022392004794309765,0.1834131733842545,0.08008912974054341,-0.009483183289311406,0.14749355542054604,0.22018254318279804,0.017942532958294274,0.29072803703166455,0.19952347571720416,0.117054774291327,-0.11762896187216101,0.07846912922093828,0.07209556846406454,-0.13744835202387323,0.08619652231870856,0.006176784783345937,0.2605837255840217,-0.05813913245236675,0.3281524630121385,0.15758439209551303,0.1585211071406671,0.012194446268848943,0.018474042025221467
SQLite,-0.026951241179372067,-0.026951241179372067,0.011081419726831635,0.0996048404212997,0.08066944087196727,0.07726098870512313,0.10918055838027961,0.11285910993350302,0.11655980305118226,0.13792383675843278,0.08127570185906649,0.12137807893523742,0.0663965610188729,0.07609054180521314,0.019100904826293355,0.12333918411668159,0.12947099628966063,0.02338044284603635,0.06407406099330847,0.07726186213156662,0.06853569808566073,0.059865757149908584,0.09349840512015636,0.028630861505937237,0.09970735505649579,0.03560076844694779,0.07425325409954572,0.04045304562544142,0.07824444845582956,0.024035563962852308,0.0640456321003638,0.05831500718179513,0.026566482435392554,0.009053587712562415,0.0025256419682306123,0.05735292281921127,0.057564991850298716,0.022526603274811707,0.03483651109941017,0.029984614452299885,0.05233936803661916,0.1463060238803481,1.0,0.06315571490444181,0.12538470039846392,0.18382231822146894,0.03222181848674101,0.060409103918006475,0.07715978241158146,0.1629341257362148,0.01425972333947926,0.04974797039235699,0.057118333883587995,0.021963492861627555,0.02438362840731603,0.09401801690388575,0.06993088875214615,0.019689251744801805,0.1619229166990173,0.08140204172764264,0.096986467012672,0.05559366897172055,0.04504174694072111,0.03549676955541079,0.055801266396770466,0.1606764457749411,0.056800718200370984,0.027848946438273417,-0.012344951262585243,0.030815715656221706,0.013233754859055442,0.02839556395119765,0.049943840557628294,0.09006639369884402,0.0644927865931666,0.06232525415823514,0.09542820173518608,0.14080514019422952,0.032192513233588835,0.03713065032964351
Elasticsearch,-0.00840460974100143,-0.008404609741001434,0.13166191972245095,-0.05130953834932013,0.048266174749535644,0.10284332820069302,0.013801178873573832,0.055095917303360345,0.0093258885266409,0.0828581892650944,-0.0138112062309672,-0.014671917492843356,-0.006427573082951978,0.04678773126807421,0.10329849611620319,0.11243428187918571,0.07588997451051722,-0.04071474275458972,0.0836752888089849,0.11022628264845777,0.03679297793666413,0.13449303812670257,0.04581764936767152,-0.025486891414215826,0.04911238738698433,-0.005713930395433863,0.017470235420280082,-0.014306112374908156,0.14793563126945108,0.06024684799149298,0.009109924938481152,-0.02850108159297433,0.08475333584880072,0.06084207716188601,0.004364550433027206,0.015906470467192037,0.027575754212645326,0.054913982548802365,0.03737999297335562,0.03180180054347118,0.02430965964786334,0.16946586268055105,0.06315571490444181,1.0,0.294628398991904,0.10679228167919683,-0.006746515711727965,0.021572714087229373,0.13545591616748978,0.10288499537104653,0.22318152670846306,0.06776511267945685,0.03341489989121029,0.1062265296866601,-0.00520969968367871,0.03962516020528172,0.07219519578187131,0.03988655297469508,0.11634472367447557,0.07913468130346896,0.04589724038425501,0.08206988009147691,0.11128860748861574,0.06053715268825679,0.11560888311250671,0.0776360577577706,0.06190881250402809,-0.010734880226978643,0.09530172007786884,0.04627504374876712,-0.01745788313473979,0.030669264028519626,0.06061466743879332,0.05869104400074596,0.019779773352479935,0.22827513283802886,0.11484025103360192,0.07733917272515116,0.00919852278451252,0.04094939296739288
Redis,-0.009544619318159748,-0.009544619318159748,0.12599092529491243,-0.05367261999885442,0.10103047430063072,0.1565370453489426,0.022950385677857735,0.08586352213473401,0.02572107898309622,0.05411431591896027,-0.018330148329472485,-0.027782883682391523,-0.03275840867136535,0.061740897928682995,0.14102018272877667,0.11051022701363115,0.12195504878398646,-0.0526777124369996,0.025024729419892096,0.16494122324173524,0.007496092181227599,0.2626347085179792,0.01395944984450652,-0.03700578577917359,0.03334982884749595,-0.005624860150693307,0.022360740516495017,-0.022996263378291578,0.16492345833239144,0.04460282262851002,0.0354333710589428,-0.04478880362555147,0.05998802620693319,0.01887549646577483,0.012319054612535043,0.02547716845511042,0.0013427879216123674,0.09908322650782903,0.05854800454453877,0.04955519330525038,0.008342300801266475,0.31036344620145456,0.12538470039846392,0.294628398991904,1.0,0.13418190304779104,-0.05640572976769401,-0.04522250270959425,0.15841039015604055,0.13509462497483993,0.15810547280524884,0.03629283251056686,0.03659415337532623,0.07774690182239619,-0.021660437641747368,0.11662536510327409,0.06636356724700894,0.02463403999596901,0.13357402853250844,0.13549007788470632,0.08453792061220877,0.1684318920033131,0.17377324564957242,0.06483584683303963,0.277340521528779,0.13189062384221353,0.07956969298980393,0.004255712073014822,0.06070772779339233,0.051637019564061,-0.027994212403766882,0.06557983322218636,0.03144982014680473,0.17605996974686738,0.02711890167360719,0.24657589003067282,0.14185815838457977,0.17873104668911946,-0.0025311423886076505,0.037776046227721544
MySQL,0.01825871528266,0.01825871528266,-0.053044088547691944,-0.0008996549734525706,0.17653051874367684,0.174997671652494,0.047541951194668405,0.3864037741294381,0.03329598625971832,0.06310167929089237,0.028787204287071717,0.021351562153592758,0.04386605871818848,-0.015402203758534667,0.04428703752123859,0.0967086308159467,0.20948802729122684,-0.03552354658833646,0.1178298935114404,0.15462070154759802,0.024345002776187993,0.09225172984483056,0.0845532727401774,0.006678427382987371,0.05011251613399788,-0.010550393655397792,-0.0027771667908008915,0.017811885756111097,0.0697635755686842,0.046226411299573195,0.021940028055616036,0.042393434249138114,0.0295284038976041,-0.032740000430119535,-0.009342310362435125,0.005708222332661524,-0.005500999371547105,0.013719555499129238,0.01417868210622976,0.02371276518646333,0.04050352496894986,0.06373979485260392,0.18382231822146894,0.10679228167919683,0.13418190304779104,1.0,-0.00701738786288751,0.07324710616266396,0.1311664607847319,0.2938460641644717,0.07389191180150186,0.04618050754401983,0.07831712453241518,0.03397490149281635,0.026551017317911093,0.23042506778770258,0.13394851399547478,0.06733094827461025,0.0678990622938816,0.11812799166783425,0.2007304610515923,0.12151142771174664,0.10440893887009618,0.0957921864376483,0.09193910035819988,0.0915515582184797,0.015822073310341415,-0.024994110328523916,0.0831571839788319,0.045684614549425955,-0.016274191481923612,0.0503508981184878,0.1543439856211064,0.07954593928366142,0.00750171963101292,0.18945513218994267,0.1313159950477593,0.13305507477700587,0.027787972792301933,0.027106982299820472
